;cat 1;cat 2;cat 3;cat 4;cat 5;cat final;url;url_node;node
76;Reference;Consumer Guides;0;0;0;finale;https://www.amazon.com/s?bbn=9154158011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A9154158011%2Cn%3A158142011&dc&qid=1660771953&rnid=9154158011&ref=lp_9154158011_nr_n_3;https://www.amazon.com/s?i=digital-text&rh=n%3A158142011&fs=true&page=1;3A158142011
77;Reference;Encyclopedias;0;0;0;finale;https://www.amazon.com/s?bbn=9154158011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A9154158011%2Cn%3A158188011&dc&qid=1660771953&rnid=9154158011&ref=lp_9154158011_nr_n_5;https://www.amazon.com/s?i=digital-text&rh=n%3A158188011&fs=true&page=1;3A158188011
78;Reference;Etiquette;0;0;0;finale;https://www.amazon.com/s?bbn=9154158011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A9154158011%2Cn%3A158189011&dc&qid=1660771953&rnid=9154158011&ref=lp_9154158011_nr_n_6;https://www.amazon.com/s?i=digital-text&rh=n%3A158189011&fs=true&page=1;3A158189011
79;Reference;Genealogy;0;0;0;finale;https://www.amazon.com/s?bbn=9154158011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A9154158011%2Cn%3A158230011&dc&qid=1660771953&rnid=9154158011&ref=lp_9154158011_nr_n_8;https://www.amazon.com/s?i=digital-text&rh=n%3A158230011&fs=true&page=1;3A158230011
80;Reference;Personal & Private Investigations;0;0;0;finale;https://www.amazon.com/s?bbn=9154158011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A9154158011%2Cn%3A17744516011&dc&qid=1660771953&rnid=9154158011&ref=lp_9154158011_nr_n_10;https://www.amazon.com/s?i=digital-text&rh=n%3A17744516011&fs=true&page=1;3A17744516011
81;Reference;Quotations;0;0;0;finale;https://www.amazon.com/s?bbn=9154158011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A9154158011%2Cn%3A158238011&dc&qid=1660771953&rnid=9154158011&ref=lp_9154158011_nr_n_11;https://www.amazon.com/s?i=digital-text&rh=n%3A158238011&fs=true&page=1;3A158238011
82;Reference;Signs & Symbols;0;0;0;finale;https://www.amazon.com/s?bbn=9154158011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A9154158011%2Cn%3A17744517011&dc&qid=1660771953&rnid=9154158011&ref=lp_9154158011_nr_n_12;https://www.amazon.com/s?i=digital-text&rh=n%3A17744517011&fs=true&page=1;3A17744517011
83;Religion & Spirituality;Agnosticism;0;0;0;finale;https://www.amazon.com/s?bbn=158280011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158552011&dc&qid=1660771956&rnid=158280011&ref=lp_158280011_nr_n_0;https://www.amazon.com/s?i=digital-text&rh=n%3A158552011&fs=true&page=1;3A158552011
84;Religion & Spirituality;Atheism;0;0;0;finale;https://www.amazon.com/s?bbn=158280011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158280011%2Cn%3A158554011&dc&qid=1660771956&rnid=158280011&ref=lp_158280011_nr_n_1;https://www.amazon.com/s?i=digital-text&rh=n%3A158554011&fs=true&page=1;3A158554011
85;Romance;Action & Adventure;0;0;0;finale;https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A11650866011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_0;https://www.amazon.com/s?i=digital-text&rh=n%3A11650866011&fs=true&page=1;3A11650866011
86;Romance;Anthologies;0;0;0;finale;https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A158567011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_1;https://www.amazon.com/s?i=digital-text&rh=n%3A158567011&fs=true&page=1;3A158567011
87;Romance;Black & African American;0;0;0;finale;https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A6190465011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_2;https://www.amazon.com/s?i=digital-text&rh=n%3A6190465011&fs=true&page=1;3A6190465011
88;Romance;Clean & Wholesome;0;0;0;finale;https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A11650867011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_3;https://www.amazon.com/s?i=digital-text&rh=n%3A11650867011&fs=true&page=1;3A11650867011
89;Romance;Collections & Anthologies;0;0;0;finale;https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A6190486011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_4;https://www.amazon.com/s?i=digital-text&rh=n%3A6190486011&fs=true&page=1;3A6190486011
90;Romance;Contemporary;0;0;0;finale;https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A158568011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_5;https://www.amazon.com/s?i=digital-text&rh=n%3A158568011&fs=true&page=1;3A158568011
91;Romance;Fantasy;0;0;0;finale;https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A158569011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_6;https://www.amazon.com/s?i=digital-text&rh=n%3A158569011&fs=true&page=1;3A158569011
92;Romance;Gothic;0;0;0;finale;https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A6487830011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_7;https://www.amazon.com/s?i=digital-text&rh=n%3A6487830011&fs=true&page=1;3A6487830011
93;Romance;Holidays;0;0;0;finale;https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A6487831011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_9;https://www.amazon.com/s?i=digital-text&rh=n%3A6487831011&fs=true&page=1;3A6487831011
94;Romance;Later in Life;0;0;0;finale;https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A17744544011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_11;https://www.amazon.com/s?i=digital-text&rh=n%3A17744544011&fs=true&page=1;3A17744544011
95;Romance;Medical;0;0;0;finale;https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A17744545011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_13;https://www.amazon.com/s?i=digital-text&rh=n%3A17744545011&fs=true&page=1;3A17744545011
96;Romance;Military;0;0;0;finale;https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A6487836011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_14;https://www.amazon.com/s?i=digital-text&rh=n%3A6487836011&fs=true&page=1;3A6487836011
97;Romance;Multicultural & Interracial;0;0;0;finale;https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A6487837011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_15;https://www.amazon.com/s?i=digital-text&rh=n%3A6487837011&fs=true&page=1;3A6487837011
98;Romance;New Adult & College;0;0;0;finale;https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A6487838011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_17;https://www.amazon.com/s?i=digital-text&rh=n%3A6487838011&fs=true&page=1;3A6487838011
99;Romance;Romantic Comedy;0;0;0;finale;https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A6487841011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_19;https://www.amazon.com/s?i=digital-text&rh=n%3A6487841011&fs=true&page=1;3A6487841011
100;Romance;Science Fiction;0;0;0;finale;https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A6401744011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_20;https://www.amazon.com/s?i=digital-text&rh=n%3A6401744011&fs=true&page=1;3A6401744011
101;Romance;Sports;0;0;0;finale;https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A6487842011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_21;https://www.amazon.com/s?i=digital-text&rh=n%3A6487842011&fs=true&page=1;3A6487842011
102;Romance;Time Travel;0;0;0;finale;https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A6190487011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_22;https://www.amazon.com/s?i=digital-text&rh=n%3A6190487011&fs=true&page=1;3A6190487011
103;Romance;Westerns;0;0;0;finale;https://www.amazon.com/s?bbn=158566011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158566011%2Cn%3A6190489011&dc&qid=1660771959&rnid=158566011&ref=lp_158566011_nr_n_23;https://www.amazon.com/s?i=digital-text&rh=n%3A6190489011&fs=true&page=1;3A6190489011
104;Science & Math;Essays & Commentary;0;0;0;finale;https://www.amazon.com/s?bbn=158597011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158690011&dc&qid=1660771963&rnid=158597011&ref=lp_158597011_nr_n_8;https://www.amazon.com/s?i=digital-text&rh=n%3A158690011&fs=true&page=1;3A158690011
105;Science & Math;Ethics;0;0;0;finale;https://www.amazon.com/s?bbn=158597011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A17744551011&dc&qid=1660771963&rnid=158597011&ref=lp_158597011_nr_n_9;https://www.amazon.com/s?i=digital-text&rh=n%3A17744551011&fs=true&page=1;3A17744551011
106;Science & Math;Evolution;0;0;0;finale;https://www.amazon.com/s?bbn=158597011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158064011&dc&qid=1660771963&rnid=158597011&ref=lp_158597011_nr_n_10;https://www.amazon.com/s?i=digital-text&rh=n%3A158064011&fs=true&page=1;3A158064011
107;Science & Math;Genetics;0;0;0;finale;https://www.amazon.com/s?bbn=158597011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158701011&dc&qid=1660771963&rnid=158597011&ref=lp_158597011_nr_n_12;https://www.amazon.com/s?i=digital-text&rh=n%3A158701011&fs=true&page=1;3A158701011
108;Science & Math;History & Philosophy;0;0;0;finale;https://www.amazon.com/s?bbn=158597011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A158597011%2Cn%3A158702011&dc&qid=1660771963&rnid=158597011&ref=lp_158597011_nr_n_13;https://www.amazon.com/s?i=digital-text&rh=n%3A158702011&fs=true&page=1;3A158702011
109;Self-Help;Creativity;0;0;0;finale;https://www.amazon.com/s?bbn=156563011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156563011%2Cn%3A156564011&dc&qid=1660771969&rnid=156563011&ref=lp_156563011_nr_n_0;https://www.amazon.com/s?i=digital-text&rh=n%3A156564011&fs=true&page=1;3A156564011
110;Self-Help;Eating Disorders & Body Image;0;0;0;finale;https://www.amazon.com/s?bbn=156563011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156563011%2Cn%3A10668115011&dc&qid=1660771969&rnid=156563011&ref=lp_156563011_nr_n_1;https://www.amazon.com/s?i=digital-text&rh=n%3A10668115011&fs=true&page=1;3A10668115011
111;Self-Help;Happiness;0;0;0;finale;https://www.amazon.com/s?bbn=156563011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156563011%2Cn%3A156566011&dc&qid=1660771969&rnid=156563011&ref=lp_156563011_nr_n_2;https://www.amazon.com/s?i=digital-text&rh=n%3A156566011&fs=true&page=1;3A156566011
112;Self-Help;Inner Child;0;0;0;finale;https://www.amazon.com/s?bbn=156563011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156563011%2Cn%3A156567011&dc&qid=1660771969&rnid=156563011&ref=lp_156563011_nr_n_3;https://www.amazon.com/s?i=digital-text&rh=n%3A156567011&fs=true&page=1;3A156567011
113;Self-Help;Journaling;0;0;0;finale;https://www.amazon.com/s?bbn=156563011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156563011%2Cn%3A11650899011&dc&qid=1660771969&rnid=156563011&ref=lp_156563011_nr_n_4;https://www.amazon.com/s?i=digital-text&rh=n%3A11650899011&fs=true&page=1;3A11650899011
114;Self-Help;Journal Writing;0;0;0;finale;https://www.amazon.com/s?bbn=156563011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156563011%2Cn%3A156568011&dc&qid=1660771969&rnid=156563011&ref=lp_156563011_nr_n_5;https://www.amazon.com/s?i=digital-text&rh=n%3A156568011&fs=true&page=1;3A156568011
115;Self-Help;Memory Improvement;0;0;0;finale;https://www.amazon.com/s?bbn=156563011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156563011%2Cn%3A156569011&dc&qid=1660771969&rnid=156563011&ref=lp_156563011_nr_n_6;https://www.amazon.com/s?i=digital-text&rh=n%3A156569011&fs=true&page=1;3A156569011
116;Self-Help;Motivational;0;0;0;finale;https://www.amazon.com/s?bbn=156563011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156563011%2Cn%3A156570011&dc&qid=1660771969&rnid=156563011&ref=lp_156563011_nr_n_7;https://www.amazon.com/s?i=digital-text&rh=n%3A156570011&fs=true&page=1;3A156570011
117;Self-Help;Personal Transformation;0;0;0;finale;https://www.amazon.com/s?bbn=156563011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156563011%2Cn%3A156571011&dc&qid=1660771969&rnid=156563011&ref=lp_156563011_nr_n_8;https://www.amazon.com/s?i=digital-text&rh=n%3A156571011&fs=true&page=1;3A156571011
118;Self-Help;Self-Esteem;0;0;0;finale;https://www.amazon.com/s?bbn=156563011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156563011%2Cn%3A156572011&dc&qid=1660771969&rnid=156563011&ref=lp_156563011_nr_n_9;https://www.amazon.com/s?i=digital-text&rh=n%3A156572011&fs=true&page=1;3A156572011
119;Self-Help;Spiritual;0;0;0;finale;https://www.amazon.com/s?bbn=156563011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156563011%2Cn%3A156573011&dc&qid=1660771969&rnid=156563011&ref=lp_156563011_nr_n_10;https://www.amazon.com/s?i=digital-text&rh=n%3A156573011&fs=true&page=1;3A156573011
120;Self-Help;Stress Management;0;0;0;finale;https://www.amazon.com/s?bbn=156563011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156563011%2Cn%3A156574011&dc&qid=1660771969&rnid=156563011&ref=lp_156563011_nr_n_11;https://www.amazon.com/s?i=digital-text&rh=n%3A156574011&fs=true&page=1;3A156574011
121;Self-Help;Abuse;0;0;0;finale;https://www.amazon.com/s?bbn=156563011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A156563011%2Cn%3A156496011&dc&qid=1660771969&rnid=156563011&ref=lp_156563011_nr_n_12;https://www.amazon.com/s?i=digital-text&rh=n%3A156496011&fs=true&page=1;3A156496011
122;Sports & Outdoors;Extreme Sports;0;0;0;finale;https://www.amazon.com/s?bbn=159818011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A159818011%2Cn%3A159840011&dc&qid=1660771972&rnid=159818011&ref=lp_159818011_nr_n_4;https://www.amazon.com/s?i=digital-text&rh=n%3A159840011&fs=true&page=1;3A159840011
123;Sports & Outdoors;Football (American);0;0;0;finale;https://www.amazon.com/s?bbn=159818011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A159818011%2Cn%3A159841011&dc&qid=1660771972&rnid=159818011&ref=lp_159818011_nr_n_5;https://www.amazon.com/s?i=digital-text&rh=n%3A159841011&fs=true&page=1;3A159841011
124;Sports & Outdoors;Golf;0;0;0;finale;https://www.amazon.com/s?bbn=159818011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A159818011%2Cn%3A159846011&dc&qid=1660771972&rnid=159818011&ref=lp_159818011_nr_n_6;https://www.amazon.com/s?i=digital-text&rh=n%3A159846011&fs=true&page=1;3A159846011
125;Sports & Outdoors;Hockey;0;0;0;finale;https://www.amazon.com/s?bbn=159818011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A159818011%2Cn%3A159847011&dc&qid=1660771972&rnid=159818011&ref=lp_159818011_nr_n_7;https://www.amazon.com/s?i=digital-text&rh=n%3A159847011&fs=true&page=1;3A159847011
126;Sports & Outdoors;Mountaineering;0;0;0;finale;https://www.amazon.com/s?bbn=159818011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A159818011%2Cn%3A159882011&dc&qid=1660771972&rnid=159818011&ref=lp_159818011_nr_n_10;https://www.amazon.com/s?i=digital-text&rh=n%3A159882011&fs=true&page=1;3A159882011
127;Sports & Outdoors;Olympics & Paralympics;0;0;0;finale;https://www.amazon.com/s?bbn=159818011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A159818011%2Cn%3A11650903011&dc&qid=1660771972&rnid=159818011&ref=lp_159818011_nr_n_11;https://www.amazon.com/s?i=digital-text&rh=n%3A11650903011&fs=true&page=1;3A11650903011
128;Sports & Outdoors;Poker;0;0;0;finale;https://www.amazon.com/s?bbn=159818011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A159818011%2Cn%3A156386011&dc&qid=1660771972&rnid=159818011&ref=lp_159818011_nr_n_14;https://www.amazon.com/s?i=digital-text&rh=n%3A156386011&fs=true&page=1;3A156386011
129;Sports & Outdoors;Rodeos;0;0;0;finale;https://www.amazon.com/s?bbn=159818011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A159818011%2Cn%3A159895011&dc&qid=1660771972&rnid=159818011&ref=lp_159818011_nr_n_16;https://www.amazon.com/s?i=digital-text&rh=n%3A159895011&fs=true&page=1;3A159895011
130;Sports & Outdoors;Soccer;0;0;0;finale;https://www.amazon.com/s?bbn=159818011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A159818011%2Cn%3A159896011&dc&qid=1660771972&rnid=159818011&ref=lp_159818011_nr_n_17;https://www.amazon.com/s?i=digital-text&rh=n%3A159896011&fs=true&page=1;3A159896011
131;Sports & Outdoors;Softball;0;0;0;finale;https://www.amazon.com/s?bbn=159818011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A159818011%2Cn%3A159897011&dc&qid=1660771972&rnid=159818011&ref=lp_159818011_nr_n_18;https://www.amazon.com/s?i=digital-text&rh=n%3A159897011&fs=true&page=1;3A159897011
132;Sports & Outdoors;Training;0;0;0;finale;https://www.amazon.com/s?bbn=159818011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A159818011%2Cn%3A159898011&dc&qid=1660771972&rnid=159818011&ref=lp_159818011_nr_n_19;https://www.amazon.com/s?i=digital-text&rh=n%3A159898011&fs=true&page=1;3A159898011
133;Teen & Young Adult;Humor;0;0;0;finale;https://www.amazon.com/s?bbn=3511261011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A3511261011%2Cn%3A15248990011&dc&qid=1660771974&rnid=3511261011&ref=lp_3511261011_nr_n_7;https://www.amazon.com/s?i=digital-text&rh=n%3A15248990011&fs=true&page=1;3A15248990011
134;Teen & Young Adult;Media Tie-In;0;0;0;finale;https://www.amazon.com/s?bbn=3511261011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A3511261011%2Cn%3A15249142011&dc&qid=1660771974&rnid=3511261011&ref=lp_3511261011_nr_n_10;https://www.amazon.com/s?i=digital-text&rh=n%3A15249142011&fs=true&page=1;3A15249142011
135;Teen & Young Adult;Religion & Spirituality;0;0;0;finale;https://www.amazon.com/s?bbn=3511261011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A3511261011%2Cn%3A6064563011&dc&qid=1660771974&rnid=3511261011&ref=lp_3511261011_nr_n_13;https://www.amazon.com/s?i=digital-text&rh=n%3A6064563011&fs=true&page=1;3A6064563011
136;Teen & Young Adult;Travel;0;0;0;finale;https://www.amazon.com/s?bbn=3511261011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A3511261011%2Cn%3A15249212011&dc&qid=1660771974&rnid=3511261011&ref=lp_3511261011_nr_n_18;https://www.amazon.com/s?i=digital-text&rh=n%3A15249212011&fs=true&page=1;3A15249212011
137;Travel;Pictorial;0;0;0;finale;https://www.amazon.com/s?bbn=159936011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A159936011%2Cn%3A159967011&dc&qid=1660771977&rnid=159936011&ref=lp_159936011_nr_n_1;https://www.amazon.com/s?i=digital-text&rh=n%3A159967011&fs=true&page=1;3A159967011
138;Travel;Travel Writing;0;0;0;finale;https://www.amazon.com/s?bbn=159936011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A159936011%2Cn%3A159960011&dc&qid=1660771977&rnid=159936011&ref=lp_159936011_nr_n_4;https://www.amazon.com/s?i=digital-text&rh=n%3A159960011&fs=true&page=1;3A159960011
139;Travel;Caribbean;0;0;0;finale;https://www.amazon.com/s?bbn=159936011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A159936011%2Cn%3A159945011&dc&qid=1660771977&rnid=159936011&ref=lp_159936011_nr_n_9;https://www.amazon.com/s?i=digital-text&rh=n%3A159945011&fs=true&page=1;3A159945011
140;Travel;Polar Regions;0;0;0;finale;https://www.amazon.com/s?bbn=159936011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A159936011%2Cn%3A14046450011&dc&qid=1660771977&rnid=159936011&ref=lp_159936011_nr_n_13;https://www.amazon.com/s?i=digital-text&rh=n%3A14046450011&fs=true&page=1;3A14046450011
141;Arts & Photography;Architecture;Architects, A-Z;0;0;finale;https://www.amazon.com/s?bbn=157630011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A157630011%2Cn%3A157631011&dc&qid=1660772046&rnid=157630011&ref=lp_157630011_nr_n_0;https://www.amazon.com/s?i=digital-text&rh=n%3A157631011&fs=true&page=1;3A157631011
142;Arts & Photography;Architecture;Criticism;0;0;finale;https://www.amazon.com/s?bbn=157630011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A157630011%2Cn%3A157636011&dc&qid=1660772046&rnid=157630011&ref=lp_157630011_nr_n_2;https://www.amazon.com/s?i=digital-text&rh=n%3A157636011&fs=true&page=1;3A157636011
143;Arts & Photography;Architecture;Drawing & Modelling;0;0;finale;https://www.amazon.com/s?bbn=157630011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A157630011%2Cn%3A157637011&dc&qid=1660772046&rnid=157630011&ref=lp_157630011_nr_n_3;https://www.amazon.com/s?i=digital-text&rh=n%3A157637011&fs=true&page=1;3A157637011
144;Arts & Photography;Architecture;Historic Preservation;0;0;finale;https://www.amazon.com/s?bbn=157630011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A157630011%2Cn%3A157639011&dc&qid=1660772046&rnid=157630011&ref=lp_157630011_nr_n_4;https://www.amazon.com/s?i=digital-text&rh=n%3A157639011&fs=true&page=1;3A157639011
145;Arts & Photography;Architecture;History & Periods;0;0;finale;https://www.amazon.com/s?bbn=157630011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A157630011%2Cn%3A157640011&dc&qid=1660772046&rnid=157630011&ref=lp_157630011_nr_n_5;https://www.amazon.com/s?i=digital-text&rh=n%3A157640011&fs=true&page=1;3A157640011
146;Arts & Photography;Architecture;Interior Design;0;0;finale;https://www.amazon.com/s?bbn=157630011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A157630011%2Cn%3A157641011&dc&qid=1660772046&rnid=157630011&ref=lp_157630011_nr_n_6;https://www.amazon.com/s?i=digital-text&rh=n%3A157641011&fs=true&page=1;3A157641011
147;Arts & Photography;Architecture;Landscape;0;0;finale;https://www.amazon.com/s?bbn=157630011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A157630011%2Cn%3A157654011&dc&qid=1660772046&rnid=157630011&ref=lp_157630011_nr_n_8;https://www.amazon.com/s?i=digital-text&rh=n%3A157654011&fs=true&page=1;3A157654011
148;Arts & Photography;Architecture;Project Planning & Management;0;0;finale;https://www.amazon.com/s?bbn=157630011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A157630011%2Cn%3A157655011&dc&qid=1660772046&rnid=157630011&ref=lp_157630011_nr_n_9;https://www.amazon.com/s?i=digital-text&rh=n%3A157655011&fs=true&page=1;3A157655011
149;Arts & Photography;Architecture;Reference;0;0;finale;https://www.amazon.com/s?bbn=157630011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A157630011%2Cn%3A157656011&dc&qid=1660772046&rnid=157630011&ref=lp_157630011_nr_n_10;https://www.amazon.com/s?i=digital-text&rh=n%3A157656011&fs=true&page=1;3A157656011
150;Arts & Photography;Architecture;Study & Teaching;0;0;finale;https://www.amazon.com/s?bbn=157630011&rh=n%3A133140011%2Cn%3A154606011%2Cn%3A154607011%2Cn%3A157630011%2Cn%3A157657011&dc&qid=1660772046&rnid=157630011&ref=lp_157630011_nr_n_11;https://www.amazon.com/s?i=digital-text&rh=n%3A157657011&fs=true&page=1;3A157657011
